coreid,mofid-v1,Ground_truth,Predicted,Aromatic Nitrogen Ring,Alkyne,Halogen,Alkene,Ether,Imine,Enamine,Ketone_new,Amino,metal
2021[Co][nan]3[ASR]5,[<missing>].[O-]C(=O)c1ccnc(c1)C(=O)[O-].[OH],0,0,1,0,0,0,0,0,0,0,0,Co
2021[Co][rtl]3[ASR]1,[<missing>][Co].[O-]C(=O)c1cc(cc(c1)c1cccnc1)C(=O)[O-],0,0,1,0,0,0,0,0,0,0,0,Co
2021[Cu][eea]3[ASR]2,Cc1ccncc1c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Cu],0,0,1,0,0,0,0,0,0,0,0,Cu
2021[Cu][nan]3[ASR]1,[<missing>].[Cu][Cu].[O-]C(=O)c1cc(ccc1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2021[Cu][rtl]3[ASR]4,COc1cncc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Cu],0,0,1,0,0,0,1,0,0,0,0,Cu
2021[Cu][sql]2[ASR]9,Cc1cnccc1c1cccc(c1)C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,0,0,0,Cu
2021[Fe][acs]3[ASR]1,[<missing>][O]([Fe])[Fe].[O-]C(=O)c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Fe
2021[Gd][dia]3[ASR]1,[<missing>][Gd].[O-]C(=O)c1ccc2c(c1)nc([nH]2)c1ccccn1,0,0,3,0,0,0,0,0,0,0,0,Gd
2021[In][nan]3[ASR]2,Cc1c(c2ccc(cc2)C(=O)[O-])c(C)c(c(c1c1ccc(cc1)C(=O)[O-])C)c1ccc(cc1)C(=O)[O-].[<missing>].[OH],0,0,0,0,0,0,0,0,0,0,0,In
2021[Mg][nan]2[ASR]1,[<missing>][OH2][Mg][OH2][Mg].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1,1,0,0,0,0,0,0,0,0,0,Mg
2021[Mn][dia]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1nc2c([nH]1)c1cccnc1c1c2cccn1,0,0,4,0,0,0,0,0,0,0,0,Mn
2021[Ni][ubo]3[ASR]1,[<missing>].[O-]C(=O)c1cc(C(=O)[O-])c(cc1c1ccncc1)c1ccncc1,0,0,2,0,0,0,0,0,0,0,0,Ni
2021[Th][fcu]3[ASR]2,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O]12[<missing>]34[O]5[Th]62[O]2[Th]71[O]4[Th]14[O]3[Th]35[O]6[Th]2([O]71)[O]43,0,0,0,0,0,0,0,0,0,0,0,Th
2021[V][nan]3[ASR]12,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O].[<missing>],0,0,0,0,0,0,0,0,0,0,0,V
2021[V][nan]3[ASR]3,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH].[<missing>],0,0,0,0,0,0,0,0,0,0,0,V
2021[V][nan]3[ASR]9,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O].[<missing>],0,0,0,0,0,0,0,0,0,0,0,V
2021[Yb][fcu]3[ASR]1,[O-]C(=O)c1c([O])c([O])c(c(c1[O])[O])C(=O)[O-].[O]12[<missing>]34[O]5[Yb]62[O]2[Yb]71[O]4[Yb]14[O]3[Yb]35[O]6[Yb]2([O]71)[O]43,0,0,0,0,0,0,0,0,0,0,0,Yb
2021[Zn][nan]3[ASR]15,[O-]C(=O)c1cc(cc(c1)Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Zn],0,0,0,0,0,0,2,0,0,0,0,Zn
2021[Zn][nan]3[ASR]18,[O-]C(=O)c1cc(cc(n1)C(=O)[O-])c1cc(nc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,2,0,0,0,0,0,0,0,0,Zn
2021[Zn][nan]3[ASR]24,[O-]C(=O)c1cc(C(=O)[O-])c(c(c1)C(=O)[O-])N.[<missing>],0,0,0,0,0,0,0,0,1,0,0,Zn
2021[Zn][scu]3[ASR]1,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1ccc(cc1)C(=C(c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Zn],0,0,0,0,0,1,0,0,0,0,0,Zn
2022[In][nan]2[ASR]1,O.O[C](c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])O.[<missing>],0,0,0,0,0,0,0,0,3,0,0,In
2022[La][alb]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,La
2022[Lu][nan]3[ASR]1,[<missing>].[O-]C(=O)c1cc2c(s1)cc(s2)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Lu
2022[Mn][rtl]3[ASR]1,[<missing>][Mn].[O-]C(=O)c1ccc(cc1)n1cnc2c1ccc(c2)C(=O)[O-],0,0,2,0,0,0,0,0,0,0,0,Mn
2022[Ni][dia]3[ASR]1,[<missing>].[O-]C(=O)c1ccncc1N,0,0,1,0,0,0,0,0,1,0,0,Ni
2022[Sc][bpq]3[ASR]3,[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[OH].[<missing>],0,0,0,1,0,0,0,0,0,0,0,Sc
2022[Zn][nan]3[ASR]20,[O-]C(=O)c1cc(OCc2ccc(cc2)C(=O)[O-])cc(c1)OCc1ccc(cc1)C(=O)[O-].[<missing>][OH]1[Zn][OH]([Zn]1)[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2022[Zn][pcu]3[ASR]2,[O-]C(=O)c1cccc(c1)C(=O)[O-].[<missing>][OH]1[Zn][OH]([Zn]21[OH]([Zn])[Zn][OH]2[Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2022[Zn][rtl]3[ASR]1,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2022[Zn][sra]3[ASR]1,O=C1N[N]C(=O)c2c1cc1N=C[N]c1c2.[<missing>],0,0,0,0,0,0,0,0,0,0,2,Zn
2022[Zn][utj]3[ASR]1,[O-]C(=O)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2023[Al][nan]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(o1)C(=O)[O-].[OH],0,0,0,0,0,0,0,0,0,0,0,Al
2023[Cd][sod]3[ASR]1,[<missing>].c1ccc2c(c1)N=C[N]2,0,0,0,0,0,0,0,0,0,0,0,Cd
2023[Co][nan]3[ASR]6,[<missing>].[O-]C(=O)c1ccnc(c1)C(=O)[O-].[OH],0,0,1,0,0,0,0,0,0,0,0,Co
2023[Cu][nan]3[ASR]1,[<missing>].n1ccc(cc1)C=Cc1ccc(cc1)C12CC3(CC(C2)(CC(C1)(C3)c1ccc(cc1)C=Cc1ccncc1)c1ccc(cc1)C=Cc1ccncc1)c1ccc(cc1)C=Cc1ccncc1,0,0,4,0,0,4,0,0,0,0,0,Cu
2023[Cu][pto]3[ASR]1,N#C[C]1C(=O)C(=O)[C](C(=O)C1=O)C#N.[<missing>],0,0,0,0,0,0,0,0,0,4,0,Cu
2023[Cu][pts]3[ASR]1,[<missing>][Cu].[O-]C(=O)C12CC3(CC(C2)(CC(C1)(C3)C(=O)[O-])C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2023[Fe][ant]3[ASR]1,[<missing>][O]([Fe])[Fe].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Fe
2023[Fe][xmz]3[ASR]1,[<missing>][O]([Fe])[Fe].[O-]C(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Fe
2023[Fe][xmz]3[ASR]2,[<missing>][O]([Fe])[Fe].[O-]C(=O)c1ccc(cc1)c1cncc(n1)c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Fe
2023[Ga][pts]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1cc(nc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,2,0,0,0,0,0,0,0,0,Ga
2023[In][neb]3[ASR]2,[<missing>].[O-]C(=O)c1ccc(cc1)N(c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,6,0,0,In
2023[Ni][dia]3[ASR]1,[<missing>].[O-]C(=O)c1ccncc1N,0,0,1,0,0,0,0,0,1,0,0,Ni
2023[Ni][nan]3[ASR]2,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Ni
2023[Sc][nan]3[ASR]1,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
2023[Sc][nan]3[ASR]10,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
2023[Sc][nan]3[ASR]11,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
2023[Sc][nan]3[ASR]12,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
2023[Sc][nan]3[ASR]6,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
2023[Sc][nan]3[ASR]8,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
2023[Th][nan]3[ASR]1,[O-]C(=O)c1ccc(nc1)c1ccc(cn1)C(=O)[O-].[<missing>],0,0,2,0,0,0,0,0,0,0,0,Th
2023[Zn][nan]3[ASR]14,Brc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,1,0,0,0,0,0,0,Zn
2023[Zn][sra]3[ASR]1,OC(=O)c1cc2ncn(c2cc1C(=O)[O-])Cc1cccc(c1)Cn1cnc2c1cc(C(=O)O)c(c2)C(=O)[O-].[<missing>],1,1,4,0,0,0,0,0,0,0,0,Zn
2024[Zn][nan]2[ASR]1,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[<missing>]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][Zn].c1ccc2c(c1)[nH]c(n2)C=Cc1nc2c([nH]1)cccc2,0,0,0,0,0,0,0,0,0,0,0,Zn
2024[Zn][pcu]3[ASR]5,F[<missing>].F[Zn](F)F.O=C1C(=O)C(=O)C1=O.[Zn],0,0,0,0,4,0,0,0,0,4,0,Zn
